date,population,state,active,date_us,attribute,value
15/06/2021 0:00,2630557,Western Australia,1,2021-06-15,vaccines_1,476812
15/06/2021 0:00,2630557,Western Australia,1,2021-06-15,vaccines_2,85858
15/06/2021 0:00,245562,Northern Territory,2,2021-06-15,vaccines_1,52220
15/06/2021 0:00,245562,Northern Territory,2,2021-06-15,vaccines_2,16222
15/06/2021 0:00,1756494,South Australia,2,2021-06-15,vaccines_1,354817
15/06/2021 0:00,1756494,South Australia,2,2021-06-15,vaccines_2,61844
15/06/2021 0:00,5115451,Queensland,44,2021-06-15,vaccines_1,977578
15/06/2021 0:00,5115451,Queensland,44,2021-06-15,vaccines_2,128324
15/06/2021 0:00,6629870,Victoria,51,2021-06-15,vaccines_1,1590125
15/06/2021 0:00,6629870,Victoria,51,2021-06-15,vaccines_2,165724
15/06/2021 0:00,8117976,New South Wales,2766,2021-06-15,vaccines_1,1460897
15/06/2021 0:00,8117976,New South Wales,2766,2021-06-15,vaccines_2,259437
15/06/2021 0:00,25459470,NA,2866,2021-06-15,vaccines_1,5157472
15/06/2021 0:00,25459470,NA,2866,2021-06-15,vaccines_2,773773
14/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-14,vaccines_1,101381
14/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-14,vaccines_2,25439
14/06/2021 0:00,535500,Tasmania,0,2021-06-14,vaccines_1,147338
14/06/2021 0:00,535500,Tasmania,0,2021-06-14,vaccines_2,25637
14/06/2021 0:00,2630557,Western Australia,0,2021-06-14,vaccines_1,474349
14/06/2021 0:00,2630557,Western Australia,0,2021-06-14,vaccines_2,79102
14/06/2021 0:00,245562,Northern Territory,2,2021-06-14,vaccines_1,51057
14/06/2021 0:00,245562,Northern Territory,2,2021-06-14,vaccines_2,16222
14/06/2021 0:00,1756494,South Australia,2,2021-06-14,vaccines_1,361469
14/06/2021 0:00,1756494,South Australia,2,2021-06-14,vaccines_2,52740
14/06/2021 0:00,5115451,Queensland,42,2021-06-14,vaccines_1,975834
14/06/2021 0:00,5115451,Queensland,42,2021-06-14,vaccines_2,105173
14/06/2021 0:00,6629870,Victoria,61,2021-06-14,vaccines_1,1609602
14/06/2021 0:00,6629870,Victoria,61,2021-06-14,vaccines_2,135645
14/06/2021 0:00,8117976,New South Wales,2762,2021-06-14,vaccines_1,1501716
14/06/2021 0:00,8117976,New South Wales,2762,2021-06-14,vaccines_2,204595
14/06/2021 0:00,25459470,NA,2869,2021-06-14,vaccines_1,5222746
14/06/2021 0:00,25459470,NA,2869,2021-06-14,vaccines_2,644553
13/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-13,vaccines_1,100110
13/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-13,vaccines_2,25439
13/06/2021 0:00,535500,Tasmania,0,2021-06-13,vaccines_1,146718
13/06/2021 0:00,535500,Tasmania,0,2021-06-13,vaccines_2,25637
13/06/2021 0:00,2630557,Western Australia,0,2021-06-13,vaccines_1,470760
13/06/2021 0:00,2630557,Western Australia,0,2021-06-13,vaccines_2,79102
13/06/2021 0:00,245562,Northern Territory,2,2021-06-13,vaccines_1,50977
13/06/2021 0:00,245562,Northern Territory,2,2021-06-13,vaccines_2,16222
13/06/2021 0:00,1756494,South Australia,3,2021-06-13,vaccines_1,358821
13/06/2021 0:00,1756494,South Australia,3,2021-06-13,vaccines_2,52740
13/06/2021 0:00,5115451,Queensland,40,2021-06-13,vaccines_1,970129
13/06/2021 0:00,5115451,Queensland,40,2021-06-13,vaccines_2,105173
13/06/2021 0:00,6629870,Victoria,65,2021-06-13,vaccines_1,1592167
13/06/2021 0:00,6629870,Victoria,65,2021-06-13,vaccines_2,135645
13/06/2021 0:00,8117976,New South Wales,2756,2021-06-13,vaccines_1,1500511
13/06/2021 0:00,8117976,New South Wales,2756,2021-06-13,vaccines_2,204595
13/06/2021 0:00,25459470,NA,2866,2021-06-13,vaccines_1,5190193
13/06/2021 0:00,25459470,NA,2866,2021-06-13,vaccines_2,644553
12/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-12,vaccines_1,98333
12/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-12,vaccines_2,25439
12/06/2021 0:00,535500,Tasmania,0,2021-06-12,vaccines_1,145037
12/06/2021 0:00,535500,Tasmania,0,2021-06-12,vaccines_2,25637
12/06/2021 0:00,2630557,Western Australia,0,2021-06-12,vaccines_1,464115
12/06/2021 0:00,2630557,Western Australia,0,2021-06-12,vaccines_2,79102
12/06/2021 0:00,245562,Northern Territory,1,2021-06-12,vaccines_1,50951
12/06/2021 0:00,245562,Northern Territory,1,2021-06-12,vaccines_2,16222
12/06/2021 0:00,1756494,South Australia,3,2021-06-12,vaccines_1,354873
12/06/2021 0:00,1756494,South Australia,3,2021-06-12,vaccines_2,52740
12/06/2021 0:00,5115451,Queensland,32,2021-06-12,vaccines_1,959604
12/06/2021 0:00,5115451,Queensland,32,2021-06-12,vaccines_2,105173
12/06/2021 0:00,6629870,Victoria,71,2021-06-12,vaccines_1,1568945
12/06/2021 0:00,6629870,Victoria,71,2021-06-12,vaccines_2,135645
12/06/2021 0:00,8117976,New South Wales,2755,2021-06-12,vaccines_1,1487513
12/06/2021 0:00,8117976,New South Wales,2755,2021-06-12,vaccines_2,204595
12/06/2021 0:00,25459470,NA,2862,2021-06-12,vaccines_1,5129371
12/06/2021 0:00,25459470,NA,2862,2021-06-12,vaccines_2,644553
11/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-11,vaccines_1,95835
11/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-11,vaccines_2,25439
11/06/2021 0:00,535500,Tasmania,0,2021-06-11,vaccines_1,141663
11/06/2021 0:00,535500,Tasmania,0,2021-06-11,vaccines_2,25637
11/06/2021 0:00,2630557,Western Australia,0,2021-06-11,vaccines_1,455293
11/06/2021 0:00,2630557,Western Australia,0,2021-06-11,vaccines_2,76619
11/06/2021 0:00,245562,Northern Territory,1,2021-06-11,vaccines_1,49677
11/06/2021 0:00,245562,Northern Territory,1,2021-06-11,vaccines_2,15673
11/06/2021 0:00,1756494,South Australia,4,2021-06-11,vaccines_1,345620
11/06/2021 0:00,1756494,South Australia,4,2021-06-11,vaccines_2,52740
11/06/2021 0:00,5115451,Queensland,32,2021-06-11,vaccines_1,935152
11/06/2021 0:00,5115451,Queensland,32,2021-06-11,vaccines_2,105173
11/06/2021 0:00,6629870,Victoria,72,2021-06-11,vaccines_1,1525063
11/06/2021 0:00,6629870,Victoria,72,2021-06-11,vaccines_2,135645
11/06/2021 0:00,8117976,New South Wales,2754,2021-06-11,vaccines_1,1451184
11/06/2021 0:00,8117976,New South Wales,2754,2021-06-11,vaccines_2,204595
11/06/2021 0:00,25459470,NA,2863,2021-06-11,vaccines_1,4999487
11/06/2021 0:00,25459470,NA,2863,2021-06-11,vaccines_2,641521
10/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-10,vaccines_1,93301
10/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-10,vaccines_2,25439
10/06/2021 0:00,535500,Tasmania,0,2021-06-10,vaccines_1,138426
10/06/2021 0:00,535500,Tasmania,0,2021-06-10,vaccines_2,25637
10/06/2021 0:00,245562,Northern Territory,1,2021-06-10,vaccines_1,48244
10/06/2021 0:00,245562,Northern Territory,1,2021-06-10,vaccines_2,15098
10/06/2021 0:00,2630557,Western Australia,1,2021-06-10,vaccines_1,445269
10/06/2021 0:00,2630557,Western Australia,1,2021-06-10,vaccines_2,74030
10/06/2021 0:00,1756494,South Australia,5,2021-06-10,vaccines_1,333077
10/06/2021 0:00,1756494,South Australia,5,2021-06-10,vaccines_2,52740
10/06/2021 0:00,5115451,Queensland,35,2021-06-10,vaccines_1,906690
10/06/2021 0:00,5115451,Queensland,35,2021-06-10,vaccines_2,105173
10/06/2021 0:00,6629870,Victoria,75,2021-06-10,vaccines_1,1474426
10/06/2021 0:00,6629870,Victoria,75,2021-06-10,vaccines_2,135645
10/06/2021 0:00,8117976,New South Wales,2753,2021-06-10,vaccines_1,1409880
10/06/2021 0:00,8117976,New South Wales,2753,2021-06-10,vaccines_2,204595
10/06/2021 0:00,25459470,NA,2870,2021-06-10,vaccines_1,4849313
10/06/2021 0:00,25459470,NA,2870,2021-06-10,vaccines_2,638357
9/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-09,vaccines_1,90952
9/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-09,vaccines_2,25439
9/06/2021 0:00,535500,Tasmania,0,2021-06-09,vaccines_1,135922
9/06/2021 0:00,535500,Tasmania,0,2021-06-09,vaccines_2,25637
9/06/2021 0:00,245562,Northern Territory,1,2021-06-09,vaccines_1,46614
9/06/2021 0:00,245562,Northern Territory,1,2021-06-09,vaccines_2,14656
9/06/2021 0:00,2630557,Western Australia,1,2021-06-09,vaccines_1,434964
9/06/2021 0:00,2630557,Western Australia,1,2021-06-09,vaccines_2,74030
9/06/2021 0:00,1756494,South Australia,4,2021-06-09,vaccines_1,322982
9/06/2021 0:00,1756494,South Australia,4,2021-06-09,vaccines_2,52740
9/06/2021 0:00,5115451,Queensland,29,2021-06-09,vaccines_1,880471
9/06/2021 0:00,5115451,Queensland,29,2021-06-09,vaccines_2,105173
9/06/2021 0:00,6629870,Victoria,80,2021-06-09,vaccines_1,1423079
9/06/2021 0:00,6629870,Victoria,80,2021-06-09,vaccines_2,135645
9/06/2021 0:00,8117976,New South Wales,2750,2021-06-09,vaccines_1,1371963
9/06/2021 0:00,8117976,New South Wales,2750,2021-06-09,vaccines_2,204595
9/06/2021 0:00,25459470,NA,2865,2021-06-09,vaccines_1,4706947
9/06/2021 0:00,25459470,NA,2865,2021-06-09,vaccines_2,637915
8/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-08,vaccines_1,88609
8/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-08,vaccines_2,25439
8/06/2021 0:00,535500,Tasmania,0,2021-06-08,vaccines_1,132013
8/06/2021 0:00,535500,Tasmania,0,2021-06-08,vaccines_2,25637
8/06/2021 0:00,2630557,Western Australia,1,2021-06-08,vaccines_1,427644
8/06/2021 0:00,2630557,Western Australia,1,2021-06-08,vaccines_2,71702
8/06/2021 0:00,245562,Northern Territory,2,2021-06-08,vaccines_1,45198
8/06/2021 0:00,245562,Northern Territory,2,2021-06-08,vaccines_2,14185
8/06/2021 0:00,1756494,South Australia,5,2021-06-08,vaccines_1,312315
8/06/2021 0:00,1756494,South Australia,5,2021-06-08,vaccines_2,52740
8/06/2021 0:00,5115451,Queensland,27,2021-06-08,vaccines_1,854784
8/06/2021 0:00,5115451,Queensland,27,2021-06-08,vaccines_2,105173
8/06/2021 0:00,6629870,Victoria,89,2021-06-08,vaccines_1,1375819
8/06/2021 0:00,6629870,Victoria,89,2021-06-08,vaccines_2,135645
8/06/2021 0:00,8117976,New South Wales,2746,2021-06-08,vaccines_1,1332479
8/06/2021 0:00,8117976,New South Wales,2746,2021-06-08,vaccines_2,204595
8/06/2021 0:00,25459470,NA,2870,2021-06-08,vaccines_1,4568861
8/06/2021 0:00,25459470,NA,2870,2021-06-08,vaccines_2,635116
7/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-07,vaccines_1,85754
7/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-07,vaccines_2,25439
7/06/2021 0:00,535500,Tasmania,0,2021-06-07,vaccines_1,128583
7/06/2021 0:00,535500,Tasmania,0,2021-06-07,vaccines_2,25637
7/06/2021 0:00,245562,Northern Territory,1,2021-06-07,vaccines_1,44109
7/06/2021 0:00,245562,Northern Territory,1,2021-06-07,vaccines_2,13637
7/06/2021 0:00,2630557,Western Australia,2,2021-06-07,vaccines_1,430211
7/06/2021 0:00,2630557,Western Australia,2,2021-06-07,vaccines_2,67313
7/06/2021 0:00,1756494,South Australia,5,2021-06-07,vaccines_1,302994
7/06/2021 0:00,1756494,South Australia,5,2021-06-07,vaccines_2,52740
7/06/2021 0:00,5115451,Queensland,27,2021-06-07,vaccines_1,831828
7/06/2021 0:00,5115451,Queensland,27,2021-06-07,vaccines_2,105173
7/06/2021 0:00,6629870,Victoria,91,2021-06-07,vaccines_1,1326552
7/06/2021 0:00,6629870,Victoria,91,2021-06-07,vaccines_2,135645
7/06/2021 0:00,8117976,New South Wales,2743,2021-06-07,vaccines_1,1296203
7/06/2021 0:00,8117976,New South Wales,2743,2021-06-07,vaccines_2,204595
7/06/2021 0:00,25459470,NA,2869,2021-06-07,vaccines_1,4446234
7/06/2021 0:00,25459470,NA,2869,2021-06-07,vaccines_2,630179
6/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-06,vaccines_1,88847
6/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-06,vaccines_2,21153
6/06/2021 0:00,535500,Tasmania,0,2021-06-06,vaccines_1,130234
6/06/2021 0:00,535500,Tasmania,0,2021-06-06,vaccines_2,22598
6/06/2021 0:00,2630557,Western Australia,1,2021-06-06,vaccines_1,428486
6/06/2021 0:00,2630557,Western Australia,1,2021-06-06,vaccines_2,67313
6/06/2021 0:00,245562,Northern Territory,2,2021-06-06,vaccines_1,44248
6/06/2021 0:00,245562,Northern Territory,2,2021-06-06,vaccines_2,13223
6/06/2021 0:00,1756494,South Australia,6,2021-06-06,vaccines_1,309113
6/06/2021 0:00,1756494,South Australia,6,2021-06-06,vaccines_2,44675
6/06/2021 0:00,5115451,Queensland,27,2021-06-06,vaccines_1,836241
6/06/2021 0:00,5115451,Queensland,27,2021-06-06,vaccines_2,92542
6/06/2021 0:00,6629870,Victoria,82,2021-06-06,vaccines_1,1302442
6/06/2021 0:00,6629870,Victoria,82,2021-06-06,vaccines_2,117174
6/06/2021 0:00,8117976,New South Wales,2738,2021-06-06,vaccines_1,1330988
6/06/2021 0:00,8117976,New South Wales,2738,2021-06-06,vaccines_2,167075
6/06/2021 0:00,25459470,NA,2856,2021-06-06,vaccines_1,4470599
6/06/2021 0:00,25459470,NA,2856,2021-06-06,vaccines_2,545753
5/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-05,vaccines_1,86584
5/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-05,vaccines_2,21153
5/06/2021 0:00,535500,Tasmania,0,2021-06-05,vaccines_1,127635
5/06/2021 0:00,535500,Tasmania,0,2021-06-05,vaccines_2,22598
5/06/2021 0:00,2630557,Western Australia,1,2021-06-05,vaccines_1,422672
5/06/2021 0:00,2630557,Western Australia,1,2021-06-05,vaccines_2,67313
5/06/2021 0:00,245562,Northern Territory,2,2021-06-05,vaccines_1,44070
5/06/2021 0:00,245562,Northern Territory,2,2021-06-05,vaccines_2,13223
5/06/2021 0:00,1756494,South Australia,6,2021-06-05,vaccines_1,304924
5/06/2021 0:00,1756494,South Australia,6,2021-06-05,vaccines_2,44675
5/06/2021 0:00,5115451,Queensland,26,2021-06-05,vaccines_1,821676
5/06/2021 0:00,5115451,Queensland,26,2021-06-05,vaccines_2,92542
5/06/2021 0:00,6629870,Victoria,75,2021-06-05,vaccines_1,1260077
5/06/2021 0:00,6629870,Victoria,75,2021-06-05,vaccines_2,117174
5/06/2021 0:00,8117976,New South Wales,2733,2021-06-05,vaccines_1,1314216
5/06/2021 0:00,8117976,New South Wales,2733,2021-06-05,vaccines_2,167075
5/06/2021 0:00,25459470,NA,2843,2021-06-05,vaccines_1,4381854
5/06/2021 0:00,25459470,NA,2843,2021-06-05,vaccines_2,545753
4/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-04,vaccines_1,84189
4/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-04,vaccines_2,21153
4/06/2021 0:00,535500,Tasmania,0,2021-06-04,vaccines_1,123874
4/06/2021 0:00,535500,Tasmania,0,2021-06-04,vaccines_2,22598
4/06/2021 0:00,2630557,Western Australia,1,2021-06-04,vaccines_1,414063
4/06/2021 0:00,2630557,Western Australia,1,2021-06-04,vaccines_2,65074
4/06/2021 0:00,245562,Northern Territory,2,2021-06-04,vaccines_1,42624
4/06/2021 0:00,245562,Northern Territory,2,2021-06-04,vaccines_2,13223
4/06/2021 0:00,1756494,South Australia,5,2021-06-04,vaccines_1,295405
4/06/2021 0:00,1756494,South Australia,5,2021-06-04,vaccines_2,44675
4/06/2021 0:00,5115451,Queensland,25,2021-06-04,vaccines_1,796476
4/06/2021 0:00,5115451,Queensland,25,2021-06-04,vaccines_2,92542
4/06/2021 0:00,6629870,Victoria,69,2021-06-04,vaccines_1,1207975
4/06/2021 0:00,6629870,Victoria,69,2021-06-04,vaccines_2,117174
4/06/2021 0:00,8117976,New South Wales,2733,2021-06-04,vaccines_1,1278242
4/06/2021 0:00,8117976,New South Wales,2733,2021-06-04,vaccines_2,167075
4/06/2021 0:00,25459470,NA,2835,2021-06-04,vaccines_1,4242848
4/06/2021 0:00,25459470,NA,2835,2021-06-04,vaccines_2,543514
3/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-03,vaccines_1,81413
3/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-03,vaccines_2,21153
3/06/2021 0:00,535500,Tasmania,0,2021-06-03,vaccines_1,122084
3/06/2021 0:00,535500,Tasmania,0,2021-06-03,vaccines_2,22598
3/06/2021 0:00,2630557,Western Australia,1,2021-06-03,vaccines_1,404780
3/06/2021 0:00,2630557,Western Australia,1,2021-06-03,vaccines_2,62901
3/06/2021 0:00,245562,Northern Territory,2,2021-06-03,vaccines_1,40880
3/06/2021 0:00,245562,Northern Territory,2,2021-06-03,vaccines_2,12838
3/06/2021 0:00,1756494,South Australia,4,2021-06-03,vaccines_1,286004
3/06/2021 0:00,1756494,South Australia,4,2021-06-03,vaccines_2,44675
3/06/2021 0:00,5115451,Queensland,21,2021-06-03,vaccines_1,770306
3/06/2021 0:00,5115451,Queensland,21,2021-06-03,vaccines_2,92542
3/06/2021 0:00,6629870,Victoria,66,2021-06-03,vaccines_1,1159760
3/06/2021 0:00,6629870,Victoria,66,2021-06-03,vaccines_2,117174
3/06/2021 0:00,8117976,New South Wales,2733,2021-06-03,vaccines_1,1236520
3/06/2021 0:00,8117976,New South Wales,2733,2021-06-03,vaccines_2,167075
3/06/2021 0:00,25459470,NA,2827,2021-06-03,vaccines_1,4101747
3/06/2021 0:00,25459470,NA,2827,2021-06-03,vaccines_2,540956
2/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-02,vaccines_1,79426
2/06/2021 0:00,428060,Australian Capital Territory,0,2021-06-02,vaccines_2,21153
2/06/2021 0:00,535500,Tasmania,0,2021-06-02,vaccines_1,119321
2/06/2021 0:00,535500,Tasmania,0,2021-06-02,vaccines_2,22598
